Delta_phase_1_2 (cycle),Delta_phase_2_3 (cycle),Delta_phase_3_4 (cycle),model gait
0.245193277650694,0.369647749043173,0.627902849935974,walk
0.0131563804042459,0.483404445177972,0.741932739254498,walk
0.321571030746083,0.625211190943729,0.794248347204245,walk
0.211868981596454,0.555195520753026,0.505181872691179,walk
0.138260672171208,0.538436328711977,0.754458855910052,walk
0.0934869335488999,0.462083134821411,0.667893988004931,walk
0.318570179603963,0.578185403378683,0.865570895432002,walk
0.29364565507758,0.210847880361265,0.833780259435171,walk
0.357405405259164,0.357569718582843,0.832933855706393,walk
0.170288268846119,0.324853603622917,0.696850236758603,walk
0.319152601363335,0.625188995676087,0.743619531014992,walk
0.0827304901769156,0.556649946375308,0.814807717553092,walk
0.168330339080507,0.529246091828011,0.882977865120484,walk
0.164962832562676,0.433473147332197,0.641912773379061,walk
0.234814948414774,0.467321850546556,0.71501322487112,walk
0.260604515987029,0.473009864789985,0.788911404021997,walk
0.210875064258787,0.35482556312505,0.747934454536863,walk
0.287369107704063,0.463002901532312,0.93242189105698,walk
0.230095211143758,0.465700978498308,0.728252424849396,walk
0.476762215151471,0.464091696071651,0.651887978621217,walk
0.0788548926202695,0.30511003356177,0.861218787176979,walk
0.317341437636795,0.605830899015006,0.828100044597182,walk
0.105353563701094,0.622360131601401,0.790480046203691,walk
0.34491607960325,0.397930921318191,0.754619137926336,walk
0.236082582390741,0.517898633342982,0.789036412343006,walk
0.262885028231539,0.517447754809161,0.621831559333813,walk
0.201698028655104,0.595878173599114,0.673199352013227,walk
0.420158143008135,0.198800328321019,0.758490681082112,walk
0.317301616619223,0.569339132214069,0.843953341317947,walk
0.222184920539183,0.54646688685862,0.764702738249721,walk
0.120038075931745,0.410148823077527,0.590328529595103,walk
0.243663874802052,0.321498204010222,0.736368731261234,walk
0.276654941586201,0.673205783703934,0.710289507459165,walk
0.182853659561112,0.548784064475951,0.644173986068147,walk
0.992064665427633,0.405052639293287,0.629720242127238,walk
0.209414884578669,0.888839470161249,0.698993597523628,walk
0.0745749285257424,0.477096774964727,0.955061305579772,walk
0.272586196735721,0.594075810957072,0.586896315188569,walk
0.305733730268371,0.552332976879134,0.642427742722883,walk
0.333070393682233,0.676089026204331,0.609080222330869,walk
0.248468776930326,0.637372026191513,0.617789449930069,walk
0.467070102255189,0.430083575680809,0.699673178364795,walk
0.208605004874164,0.578888468503474,0.689101685289424,walk
0.278353474674415,0.582674838669374,0.820499895463412,walk
0.278448972639557,0.511379502986459,0.784416732704144,walk
0.227975432631572,0.580766700757439,0.540891990793857,walk
0.222511871912391,0.52734218983785,0.659558977578553,walk
0.326419830687739,0.391093815019093,0.689161276478468,walk
0.269197444629289,0.473984451387206,0.746696507473359,walk
0.245802978748979,0.558678750502431,0.795784251934997,walk
0.246986888956261,0.564415377583053,0.872863016886489,walk
0.22225073370749,0.56884075071061,0.652694362882227,walk
0.300357489705071,0.484023260126201,0.793252623125273,walk
0.308279777765555,0.392418856302589,0.744008971220665,walk
0.277961150861907,0.469578883669188,0.686881676780222,walk
0.260016939662295,0.562870350314064,0.804727662693638,walk
0.322629777195777,0.572954745856661,0.838717397907278,walk
0.341912989684215,0.623325804704191,0.628703138245802,walk
0.282393618765538,0.488841814718858,0.736613930623255,walk
0.15372646921619,0.477165799492171,0.793396011862191,walk
0.31623811027107,0.682351473384073,0.732043009057711,walk
0.307669403572842,0.446184940998435,0.710549399055656,walk
0.172753803843353,0.366401079686656,0.897687530429891,walk
0.154537326468267,0.42506327718535,0.932784695148594,walk
0.387638522588537,0.222783748593271,0.623997698505148,walk
0.428293632949381,0.770401976219044,0.851015088044053,walk
0.306316449808979,0.700994454904643,0.778280377866986,walk
0.380452456342256,0.508493844858332,0.815605637635192,walk
0.15224829697493,0.468399112469454,0.648024131908633,walk
0.233111357979038,0.466333844069937,0.802951203571922,walk
0.148937806245823,0.462696559048072,0.839130037090449,walk
0.297236961913933,0.451001862191599,0.93570404166138,walk
0.0859361433332814,0.50902459929884,0.745688474845434,walk
0.31054550327048,0.491056747189176,0.753137148174507,walk
0.130903384717002,0.625966208416673,0.901262201894544,walk
0.186679972184146,0.466028472973672,0.899969784553319,walk
0.186653203949413,0.729151517539621,0.841500078149779,walk
0.181775341250204,0.47183941341543,0.800648207226143,walk
0.248443029345164,0.343149373219159,0.567277845193091,walk
0.132232056571817,0.504077372064684,0.621940964359927,walk
0.275286042307419,0.36487203253,0.712461898119358,walk
0.18355160904945,0.521365757289837,0.735538419547218,walk
0.45969345959195,0.376665629932775,0.617651780115979,walk
0.262455695426363,0.50753766981764,0.841371826432666,walk
0.333434602425824,0.48975453658657,0.820414559046363,walk
0.119505646847945,0.549199562124942,0.543380286560253,walk
0.0542293371905199,0.709459841700722,0.7728098088217,walk
0.246574890263226,0.551153871375571,0.623347088853747,walk
0.137377039158519,0.249148790137778,0.74998656093713,walk
0.358415136318855,0.728227239845715,0.783240502842199,walk
0.929741045413485,0.488891107738169,0.838206315610001,walk
0.201456698059416,0.549207189374614,0.741902874204608,walk
0.199443117888679,0.306745872764363,0.679173970380588,walk
0.171067499813029,0.688036810590355,0.896956012330938,walk
0.214374604192166,0.436160233192444,0.695795739865741,walk
0.335252428664082,0.520183585399931,0.090395089396189,walk
0.306876082937092,0.675742148352243,0.771935645576991,walk
0.304344826843329,0.511097827978609,0.712318456554013,walk
0.431100209040686,0.420654336688849,0.701867741166747,walk
0.181771689683028,0.72611918906735,0.751383584954434,walk
0.273745495336918,0.550251049125686,0.83944049986578,walk
0.174733550858926,0.544063599783121,0.792518720320596,walk
0.223022148083864,0.407695592975634,0.811474582730527,walk
0.333298143872586,0.643562435663724,0.761992276521508,walk
0.248549006454858,0.56642697207748,0.678247960278457,walk
0.31801865119319,0.392655068612027,0.719679297038447,walk
0.395154937926131,0.530911166690944,0.795494413878066,walk
0.199989961896572,0.53770355746053,0.729642924734064,walk
0.382060427105892,0.379776929768392,0.728393094948044,walk
0.384933412487504,0.510616278268092,0.692270364004293,walk
0.248821520450942,0.73061941296195,0.662343346119602,walk
0.273236872267709,0.457403176232165,0.712675723175598,walk
0.344325324356448,0.625900897560736,0.645069019395669,walk
0.401399092227851,0.632447871174841,0.679211018447708,walk
0.288295597189791,0.578971150601714,0.662857894163096,walk
0.108184595706309,0.682516275868231,0.697356276866183,walk
0.313681059686944,0.385256842730582,0.644422378105952,walk
0.225496026796111,0.566935811121782,0.815364181324327,walk
0.330449219683887,0.638121823840309,0.655366459152173,walk
0.256808047583741,0.582610631827228,0.949307387797086,walk
0.16728480181501,0.618997092291248,0.816286730728223,walk
0.223183743985161,0.441225147367309,0.790190005440586,walk
0.204958967696286,0.475995742895449,0.938079972025392,walk
0.261807001412453,0.649015819600488,0.799154880142524,walk
0.0566132288820464,0.412799062704168,0.840365790444132,walk
0.296569856850303,0.313544825146865,0.0251270626112538,walk
0.238373268205433,0.380879637185087,0.00404313838169723,walk
0.154420494806054,0.640369889903455,0.567208714031039,walk
0.163891731587763,0.378053585160102,0.809703518073136,walk
0.573265472117608,0.529316563519921,0.773425885519086,walk
0.326764891508898,0.457266021319134,0.67703287567789,walk
0.0908619648471166,0.514685901164109,0.697088354757535,walk
0.375262094887762,0.375013212992443,0.841269619001147,walk
0.119278033219556,0.479518912336348,0.654906275009013,walk
0.276290640929146,0.243863030903535,0.639971241945499,walk
0.182039263931235,0.455095779791794,0.6361587405739,walk
0.309407982401671,0.568784354491922,0.723831108550955,walk
0.993874066823264,0.470277014399644,0.819051549302935,walk
0.174747060171228,0.450652851703296,0.749683319014507,walk
0.221478775313631,0.483178371809359,0.866867319447848,walk
0.28405105389461,0.285527212873544,0.741550468087742,walk
0.193420132433893,0.378086044569613,0.178055989897613,walk
0.365946581239847,0.33413420366749,0.900161751638236,walk
0.09959641777115,0.550272903211487,0.757976353275453,walk
0.384879964465994,0.507543740157036,0.66750624720496,walk
0.255349786442364,0.473537006492,0.621258392425735,walk
0.0467916226806699,0.704037500311037,0.753074219433736,walk
0.160108900104408,0.4992890719382,0.866508728079572,walk
0.186711437345679,0.564108792794615,0.747483888255554,walk
0.384849897946908,0.333302167840329,0.719046295104982,walk
0.143872949943585,0.4345227096534,0.834481209005649,walk
0.115457118488489,0.505583136604542,0.645067739311327,walk
0.220531632206556,0.670887636694035,0.695707147376409,walk
0.288076545259727,0.460472297800361,0.716140779756948,walk
0.281825471075064,0.584457242515314,0.670949218395336,walk
0.325430307512315,0.455566847347956,0.677090400561659,walk
0.143193311729653,0.406434260060277,0.846275307080002,walk
0.253642001999825,0.482326985453128,0.872742743505594,walk
0.0798036343395895,0.311580023553506,0.699954050023932,walk
0.420165423384743,0.532233938140929,0.663847438871899,walk
0.255459337786595,0.340307279724557,0.731857205815788,walk
0.271393741264788,0.562472703378225,0.674553125936864,walk
0.199914894961756,0.48771229572028,0.666272582326153,walk
0.226768249507686,0.661978808339093,0.773389010002423,walk
0.171032761811399,0.615934962021593,0.667814817958512,walk
0.0850429925461,0.244592558667247,0.574672546480138,walk
0.355574025808047,0.380984658889306,0.685386652949678,walk
0.289038174090525,0.408445436029665,0.68489753986084,walk
0.184218844415331,0.523901458754753,0.70430266598677,walk
0.0553209057716007,0.43535988812549,0.886511896611962,walk
0.241913195418312,0.423359631203667,0.668457301779957,walk
0.398997921947091,0.532806190251827,0.746985662082646,walk
0.237436093611716,0.415467686207752,0.571886209102189,walk
0.167235269813626,0.525542145317723,0.733358854877091,walk
0.204578641804345,0.581538523356706,0.819333263256415,walk
0.135323428877789,0.517759399899139,0.689490973661233,walk
0.0702950455604534,0.39108581105667,0.699652650699965,walk
0.319016989016815,0.556423070252394,0.596725660955118,walk
0.187181566900601,0.363342533687356,0.794605424840939,walk
0.265657716432836,0.621410302517658,0.862122696974813,walk
0.219551256001472,0.6089423013516,0.805173887903002,walk
0.127000625025106,0.54799129077384,0.791298508401263,walk
0.326299003456678,0.536815087197855,0.568392306789736,walk
0.272684958016282,0.498917489366539,0.759517122552732,walk
0.295496775000796,0.546225655741964,0.498340513503642,walk
0.105050483017269,0.604524892991502,0.774784102331498,walk
0.170446252797609,0.58572101096379,0.748988132337707,walk
0.256398453800364,0.525995793098136,0.684420545372803,walk
0.235668206988493,0.77615677613498,0.652023285097365,walk
0.173359456691479,0.338629233175668,0.913224137806627,walk
0.287712893732426,0.441242127740735,0.698883879485445,walk
0.26558511880653,0.541167338053087,0.640682889524637,walk
0.27665412798035,0.525374392999713,0.754134230860236,walk
0.519330417762796,0.526307863396551,0.664102914208969,walk
0.223015054805243,0.427472243762032,0.748988379541201,walk
0.0716597350268989,0.472453001942754,0.889919304475845,walk
0.288479061033012,0.405081511757008,0.780048587747527,walk
0.235708859735963,0.623635679818842,0.748212410083255,walk
0.206336471117442,0.56426970045768,0.782795596983118,walk
0.245708671619656,0.520070357828208,0.733594655678947,walk
0.339094538998883,0.415781706868442,0.688867017106162,walk
0.0821921304714588,0.67592113741894,0.729020575900885,walk
0.28835532270117,0.376245883023739,0.797829453684701,walk
0.442264039829798,0.535220264762962,0.78849065160305,walk
0.171447841173216,0.641623523928716,0.797135393012122,walk
0.214812105921787,0.557899205196929,0.782756471667825,walk
0.275598889805027,0.451536531835022,0.676127953832377,walk
0.255382359116857,0.468851241083365,0.922640790450358,walk
0.232814724026672,0.258796462115631,0.691626830792336,walk
0.196752410156073,0.53395358458156,0.758656109578964,walk
0.728855618979104,0.432373001746228,0.736565108814229,walk
0.255993314537729,0.472564169896605,0.63147601502545,walk
0.277186601561014,0.667778114677104,0.773899472681437,walk
0.245793370569848,0.540358392222114,0.770248085396918,walk
0.252847749515071,0.411203121669328,0.517754132638318,walk
0.367887401286935,0.516337588476222,0.723982740950336,walk
0.238011232282838,0.63823993317157,0.621158354723842,walk
0.356566915797306,0.543871526269932,0.711603771010055,walk
0.18019807194511,0.438995329002054,0.725032913720286,walk
0.336097313913421,0.611135422975651,0.875562612897327,walk
0.456571501360105,0.512198599447874,0.817040642564357,walk
0.102349746075217,0.474720685680648,0.802628167877885,walk
0.15452492794675,0.423522449055542,0.909085541923363,walk
0.316016412045071,0.451599707238382,0.75101248805673,walk
0.135698142871068,0.611960632523566,0.631234750384777,walk
0.114691911756513,0.462256475591197,0.651723072136031,walk
0.298265998285566,0.55859341058916,0.696221066157806,walk
0.276894117032009,0.637952649854718,0.878092355583567,walk
0.342697878591864,0.490778681059254,0.674728629659758,walk
0.455606656514624,0.431722886448188,0.739049023078644,walk
0.404541357154554,0.590049717412741,0.658466991684027,walk
0.387865562456207,0.600783859383656,0.750074467394367,walk
0.269510302044122,0.767993045308138,0.527456435149551,walk
0.252786058820064,0.627230287680654,0.699634411603997,walk
0.28033796738215,0.546035820051241,0.631416932150751,walk
0.375776438123956,0.55158323946601,0.632727937577174,walk
0.0832494505299515,0.559338653747263,0.689320501873495,walk
0.144510946026835,0.483565574454566,0.68498742488661,walk
0.264791205075956,0.560366731452669,0.754908726173884,walk
0.241266293061508,0.55518049072714,0.606990519765369,walk
0.437008399240128,0.472767503171167,0.845850228059191,walk
0.127584213864571,0.590047210235565,0.713090325459063,walk
0.396317040567487,0.558011733747099,0.579255427522475,walk
0.231583643906927,0.468354243465798,0.790743373895655,walk
0.253985690386401,0.477050642212055,0.767077669797662,walk
0.382534295433994,0.337518638598694,0.618828634066602,walk
0.169141367890796,0.209111143835862,0.821707475004626,walk
0.299277446736649,0.476983676121248,0.736280917162212,walk
0.294907830738927,0.494052517117169,0.689761344320272,walk
0.200033036571565,0.713889741752754,0.696897964985813,walk
0.255611848263096,0.366757725996432,0.718385361420522,walk
0.283467610707723,0.54063318248454,0.753716483329006,walk
0.874420131236415,0.460853764510969,0.745133589735098,walk
0.363239012394684,0.494737410148646,0.660375048180798,walk
0.179141014657218,0.70180753664933,0.960932672449691,walk
0.261951527418968,0.509604923463356,0.758127140046964,walk
0.224721739390014,0.627264503850549,0.623476043912548,walk
0.214444588563996,0.521072757246235,0.645588572135669,walk
0.209740788480505,0.603849527770475,0.667470074588013,walk
0.211419662258469,0.419032379121446,0.711645277798778,walk
0.19977533735397,0.467053499075905,0.731741617857138,walk
0.189287208986268,0.174122667712997,0.711895756041509,walk
0.259241283391353,0.67970878331472,0.700991666768906,walk
0.301542755979529,0.47783912619848,0.628750392487285,walk
0.307262244708686,0.555726842954757,0.720038873243259,walk
0.107315961169598,0.518522033829873,0.957807624610007,walk
0.186322933002447,0.422939757816464,0.603902644733799,walk
0.181043038030166,0.625275416842282,0.729705210489002,walk
0.161101594862091,0.561219144014316,0.8142270269289,walk
0.188272650794226,0.460470563473576,0.712399371668385,walk
0.179335192198856,0.427795704039978,0.805163039615141,walk
0.201948482083703,0.377882711725936,0.815778908109178,walk
0.25331938789,0.441045933485867,0.572679628019447,walk
0.316210877250878,0.450907803752491,0.815726692779597,walk
0.258989882557067,0.579838673072147,0.515921974039582,walk
0.40662601112586,0.469946567126145,0.726721958421686,walk
0.291913992520673,0.532286452598006,0.732654360330504,walk
0.387806359900331,0.647032319162399,0.731710421681984,walk
0.114673149628563,0.560332895942256,0.886903017790161,walk
0.201914545592101,0.419134915659399,0.856780905870439,walk
0.248703644640832,0.507941895145597,0.721842649662879,walk
0.159310890827172,0.649213178950596,0.72351230530951,walk
0.266428110869785,0.507022787030814,0.838663409997349,walk
0.0827941722585748,0.626216526103541,0.526094747512077,walk
0.33411799694425,0.478464103081007,0.808111643200316,walk
0.207010788312362,0.560535550573351,0.748961167396818,walk
0.257036461623225,0.46725080545424,0.739069889574844,walk
0.330380608023494,0.497280053451875,0.648620820015142,walk
0.275714336964436,0.386431914749979,0.700089473276087,walk
0.169223850620166,0.493333034097548,0.549650594009535,walk
0.219386943566847,0.477598268965585,0.890961914087189,walk
0.290701721986296,0.517505382134475,0.00939402770681894,walk
0.30870437896719,0.552693545338235,0.597230605133882,walk
0.364214040952331,0.328145875732138,0.647386355189651,walk
0.229925662397214,0.608286688486702,0.665543957573322,walk
0.0941063766157611,0.426371935974075,0.880354456455182,walk
0.195742762596058,0.492524134734142,0.831391694679523,walk
0.276188817770441,0.407799206023976,0.791497029478859,walk
0.209414908200776,0.612533371912476,0.712244844632177,walk
0.159512381900253,0.525761565004781,0.852342182731916,walk
0.283568687666108,0.337184977719733,0.734865849715785,walk
0.308217303274834,0.433630725078602,0.691204951405333,walk
0.125816533883789,0.552995360472992,0.588396819973563,walk
0.198543449241793,0.428468453829406,0.857854135401808,walk
0.275200159296693,0.51962992013722,0.646520551525805,walk
0.284696813342021,0.480718960996443,0.564321808907651,walk
0.207784771837062,0.496269842837102,0.838030164792532,walk
0.220785746744378,0.632581487626587,0.753639267379813,walk
0.42111502295529,0.642150302566186,0.515931313376812,walk
0.24143358958791,0.379561518592711,0.774632746085252,walk
0.374136105647361,0.63022912373669,0.620632822232564,walk
0.274707605928446,0.376210703779735,0.693049289135955,walk
0.261223269179061,0.604947848809246,0.733141989701992,walk
0.174985788641737,0.480877105274405,0.567448614990376,walk
0.110983240384006,0.538233006812176,0.703628389176089,walk
0.20364837065586,0.528099065736488,0.697864393905391,walk
0.211402959444062,0.353904896076901,0.720736277492922,walk
0.163952763043165,0.733314354378499,0.780900732051964,walk
0.145419360717785,0.508888304487792,0.7365439608316,walk
0.286825348819319,0.669395897107909,0.875116453923098,walk
0.31233331005381,0.486291988244246,0.769461704530362,walk
0.16719819932803,0.442246343493574,0.735441571146789,walk
0.034131613199049,0.440402598917902,0.778535076993407,walk
0.104629186319041,0.514813282553372,0.740615392115797,walk
0.378162340018511,0.51438329371365,0.597177099663676,walk
0.331651908465969,0.413833835082388,0.757688062064172,walk
0.243601453094072,0.445644113100052,0.878387549014905,walk
0.320493777144334,0.443548476215326,0.845733375755913,walk
0.0555054699937999,0.595975595511781,0.79219026341056,walk
0.300319821001357,0.555259773750594,0.643314838501111,walk
0.229949521595323,0.608654067477348,0.857234370878237,walk
0.138981208843903,0.547584842893044,0.676703217815951,walk
0.283479132611942,0.434370831596135,0.00888368916086623,walk
0.19064491452266,0.49967145089684,0.628076709749153,walk
0.23703020994121,0.54410622962838,0.760042406104867,walk
0.105743171136794,0.54299437666992,0.638902710776522,walk
0.217939066395062,0.535332530750085,0.584624312297122,walk
0.349852025404074,0.624283412939131,0.692104601618646,walk
0.948094482456032,0.49519164177349,0.741825004524651,walk
0.247335089054373,0.473213875616349,0.764862835744103,walk
0.236218438074708,0.534086942268487,0.633349483277316,walk
0.168937994076139,0.517366077045637,0.810025740976576,walk
0.194234777420859,0.754563179146551,0.731324346908481,walk
0.254332079743706,0.507598633470627,0.728739573181574,walk
0.225324848779676,0.399425111369869,0.615268516409556,walk
0.133425252739996,0.502309234908646,0.768214960240098,walk
0.292092871354876,0.774041193728957,0.790857044225961,walk
0.306978304982668,0.587640905253467,0.645623875452688,walk
0.206229845915764,0.452815813272468,0.76134903748622,walk
0.0887108915461434,0.582101244428118,0.924692468339276,walk
0.21032650213973,0.548945599330029,0.69905955699155,walk
0.219263968067763,0.565953568498604,0.774404478918864,walk
0.167268691789075,0.619478562248637,0.919260187146955,walk
0.270924829009708,0.381459128174687,0.715925398747104,walk
0.0799727184508454,0.619977221219098,0.684295231926547,walk
0.0885529658517009,0.593719525672359,0.890361731740746,walk
0.166335728505761,0.507130089925794,0.672879298489688,walk
0.24968831418299,0.656319997111256,0.765241960987808,walk
0.349182970059612,0.951800712065611,0.899852007935877,walk
0.633235326328859,0.337840676915994,0.847091950586977,walk
0.187029875125482,0.455965552695807,0.802527880837367,walk
0.18247053469578,0.292474313548209,0.817615394922072,walk
0.0237208703242931,0.547402986566787,0.776912500130111,walk
0.252303810836929,0.484953059042428,0.586742078572406,walk
0.281937198267148,0.48482603715297,0.888134690467041,walk
0.297114174618216,0.528981262719074,0.810698508579866,walk
0.421228613058695,0.451598925766082,0.71848246299909,walk
0.153065742931508,0.543406492750697,0.569369597621591,walk
0.200199436083092,0.498806669094987,0.71641247252826,walk
0.189615656951276,0.472798887911057,0.6965068052679,walk
0.212865091789033,0.542285471869057,0.801269972237311,walk
0.169179055898514,0.506342511056453,0.8051397740987,walk
0.278158332016253,0.358922849233548,0.793140814820113,walk
0.301961242294065,0.563602850913175,0.697885330578143,walk
0.265468100763545,0.465858828425666,0.763716704742187,walk
0.394785667274317,0.568406999132743,0.806958292372239,walk
0.218658828695197,0.595439952555171,0.881177898710568,walk
0.183561477057415,0.536712585605248,0.702578713601006,walk
0.212264713552485,0.310384659194977,0.681937644598579,walk
0.430769625350824,0.351344766253898,0.722494017245327,walk
0.203396337845875,0.506285010439346,0.719922335579982,walk
0.236083339316498,0.672970670610118,0.941006684402896,walk
0.296691268309133,0.392300918068231,0.972479043668621,walk
0.29570381281941,0.285424722597263,0.83122136784314,walk
0.0926359489157928,0.444307148761852,0.718513919577706,walk
0.352076596642581,0.37934750436297,0.906578317754349,walk
0.133415294941302,0.603621172106643,0.886186493835216,walk
0.328332523437694,0.406525046654934,0.795756697161632,walk
0.325908397955366,0.389281140803252,0.898425945517395,walk
0.528263338162291,0.537599187934871,0.756862862093618,walk
0.309883791300439,0.598961502880605,0.712208401278414,walk
0.17379119650853,0.550421269021035,0.876863142211709,walk
0.145600363501388,0.489423248512948,0.708939570360042,walk
0.469360870446043,0.585514739151511,0.76745597936339,walk
0.157359505762444,0.906183082464877,0.780572080350436,walk
0.21736461604258,0.569388696654416,0.757063028044966,walk
0.340723162828948,0.456048035329037,0.719129702136099,walk
0.17561798043944,0.635174517695483,0.766989706798369,walk
0.492427541910568,0.496715587351149,0.795112504512953,walk
0.280452402031634,0.490275788765091,0.702055441922312,walk
0.245974287935548,0.491589102827335,0.941622232114277,walk
0.332288308935394,0.417637866039476,0.812099237155303,walk
0.149079190229648,0.450172248820193,0.782989395187326,walk
0.257292497465183,0.499000878119265,0.642178560757031,walk
0.273440538707888,0.563801760135908,0.641054240370736,walk
0.160024476241002,0.580393739139289,0.734222058645736,walk
0.327401444424839,0.519731743465464,0.790500691583456,walk
0.170867662715865,0.381669673775355,0.849929493483142,walk
0.475505144278479,0.524805554445542,0.867687208135808,walk
0.374614886124671,0.309183656115816,0.786204803836391,walk
0.168151869768803,0.616923028881164,0.686044275684966,walk
0.206824383413637,0.490537221592731,0.675769081023013,walk
0.0859542553668452,0.477613248709207,0.705303985705151,walk
0.160742741479528,0.505227218639471,0.65629927326744,walk
0.258507483658085,0.441471866608882,0.795464668361066,walk
0.133103053398611,0.469229822298015,0.763712529847752,walk
0.340301222983229,0.508963282328894,0.56093412475827,walk
0.51613728931693,0.33672421549842,0.792123558316681,walk
0.317336033539899,0.588841047980079,0.664390159262618,walk
0.0660518830062291,0.561644703780665,0.839171688572081,walk
0.0792390989283911,0.505104053343919,0.843706633543783,walk
0.254480448188314,0.555745818001568,0.199160130691821,walk
0.319192759263125,0.438215797091788,0.784326829726932,walk
0.20521739201977,0.463223008866335,0.779251294234176,walk
0.173413827356758,0.463953823466747,0.675700785236809,walk
0.377070960589893,0.604783829813364,0.808329872115194,walk
0.987806782242581,0.346350872885119,0.92690232769583,walk
0.313238244569526,0.570695458277747,0.672868712815133,walk
0.305769803300245,0.416854252852183,0.75731938341698,walk
0.329666621035118,0.467717162103119,0.806234744609089,walk
0.199101215131344,0.465591520812415,0.958874473543395,walk
0.204958400833067,0.424854464912247,0.92104286431151,walk
0.813792302300899,0.637245320473719,0.695065358335743,walk
0.123695458187725,0.378810956191567,0.747956832740601,walk
0.114437588683195,0.410674699384329,0.7997327541486,walk
0.262386068863515,0.571182267681331,0.766252592439875,walk
0.355924852676992,0.491891015161531,0.864343582183618,walk
0.194486067264709,0.59193920456101,0.758415551731098,walk
0.297386131960727,0.583326288365669,0.660526794578272,walk
0.33024886426964,0.414668873563237,0.701088112880473,walk
0.292625715540834,0.535266472247925,0.71327260667626,walk
0.288547941729538,0.439695500785194,0.784777499763576,walk
0.232094578173744,0.599203793292169,0.805608392234135,walk
0.219500614108602,0.504765189024613,0.719379199668092,walk
0.283115428143105,0.396492102352215,0.91026325481303,walk
0.346426830470078,0.575959307767274,0.538145657232377,walk
0.188923466459286,0.541251777729017,0.6716320943981,walk
0.301297466627728,0.507652987755307,0.810452720388426,walk
0.191889613377408,0.517793790580995,0.781252322040897,walk
0.271242710924942,0.539691130321161,0.784879306604393,walk
0.203517584089524,0.544887803470976,0.748047347904398,walk
0.247185157905724,0.513662260263053,0.8885365998651,walk
0.265635624930216,0.522741121259518,0.811404015345478,walk
0.308987488267981,0.522175720044462,0.701965839955659,walk
0.197503880443399,0.592269025583784,0.540556502488715,walk
0.236408453319164,0.591979631395017,0.793111143360601,walk
0.162422804063446,0.306167015135413,0.889300487868742,walk
0.251556380830336,0.0805809364798048,0.902489710358138,walk
0.213416104203449,0.550083468108941,0.749824059646049,walk
0.331371898430044,0.500520164927939,0.967898845212586,walk
0.39925148775129,0.544399956528094,0.693198665106799,walk
0.364561143087646,0.459752519516884,0.721546624895403,walk
0.0952319411653652,0.75952747446699,0.893466817828372,walk
0.2356628180654,0.714687477438969,0.955944447538783,walk
0.39659533086905,0.556467845874356,0.942232572498327,walk
0.45966205687519,0.670295061099463,0.654829609188014,walk
0.314006560993925,0.213097780284034,0.814662227723537,walk
0.227381690563019,0.567734758236936,0.621022304445063,walk
0.119235429033058,0.452160001720126,0.754334483301418,walk
0.129385537557677,0.462707988267473,0.694118977818754,walk
0.139318659931476,0.477958239818599,0.714598099344865,walk
0.387614357921833,0.582694155936258,0.621724949339814,walk
0.135671709411108,0.519787359952677,0.728745686316335,walk
0.436492550076297,0.560545685104218,0.928298193833404,walk
0.367069274367855,0.607731794067403,0.725229471897274,walk
0.328244965873438,0.461999826282258,0.858304812489486,walk
0.281592327999706,0.721355640462584,0.672709932995725,walk
0.243599475362388,0.467957064132095,0.792334955537676,walk
0.544889417248992,0.275152751957938,0.698407712494807,walk
0.0261542813046883,0.535540561011319,0.813936120049192,walk
0.114541603098241,0.470068598182666,0.887255399307818,walk
0.316277452840785,0.431548972370345,0.738354941853924,walk
0.218184824186463,0.429222095353189,0.864711016618197,walk
0.205607534418717,0.466439247594528,0.775015265398438,walk
0.142464999813376,0.0420065706164792,0.764102598813546,walk
0.0856220975599252,0.398352639583946,0.680856972711155,walk
0.193783460129754,0.384641777468524,0.592374854879971,walk
0.261693564413814,0.393656767879574,0.637380930481616,walk
0.316074887441058,0.535844373317709,0.890369083867274,walk
0.268803943844566,0.453235216515913,0.791247900938798,walk
0.251001780845864,0.46131152296694,0.825584831997737,walk
0.219872877169432,0.470466432145865,0.89307575546505,walk
0.370805464307933,0.463070940303135,0.862195741755696,walk
0.0955579313776634,0.573944619687108,0.769392693141872,walk
0.308837218279721,0.3993595711367,0.959517050744827,walk
0.139065831842352,0.371515561013362,0.0314522024121334,walk
0.253472557947122,0.647479953971551,0.913337129100367,walk
0.29763827363055,0.34607478758067,0.717403846097767,walk
0.198485687084955,0.377186714639562,0.679487151231241,walk
0.46176902823805,0.852395373261245,0.597593739781672,walk
0.134238960236807,0.524951190888314,0.733108159269333,walk
0.219398776805106,0.420841108223451,0.846519417517086,walk
0.339216153973867,0.490636128072071,0.73731325372937,walk
0.10782771058056,0.545026829853752,0.686141791469033,walk
0.216427852692912,0.344517085722591,0.568229253010977,walk
0.278119478853825,0.373203542650809,0.99540409722448,walk
0.214814767360703,0.487070148592626,0.809715605852875,walk
0.383795265341441,0.606985207466992,0.754559441109801,walk
0.358518554672865,0.578273175596062,0.766149816537082,walk
0.105897902455677,0.562221546266,0.765832906952031,walk
0.260662272330779,0.585915529116813,0.89987756037607,walk
0.240700258531556,0.485228960994691,0.599809980051205,walk
0.0180925785294269,0.476300462002733,0.729301868429175,walk
0.194317573448679,0.482748313511286,0.683602520456285,walk
0.234535038445128,0.485262218474066,0.704327358974408,walk
