Delta_phase_1_2 (cycle),Delta_phase_2_3 (cycle),Delta_phase_3_4 (cycle),Delta_phase_4_5 (cycle),Delta_phase_5_6 (cycle),model gait
0.171928576561794,0.188550322430896,0.155672570978927,0.118782823382246,0.11998191809469,metachronal wave
0.176470965942617,0.222958111330447,0.181851739010206,0.323139250435037,0.256348518735399,metachronal wave
0.221545702441577,0.136073033087823,0.177449547109129,0.104513351685827,0.205709738149748,metachronal wave
0.244378209150682,0.498152856622119,0.237050296336048,0.207425858779602,0.135255645213111,metachronal wave
0.209268261102593,0.0477799777432571,0.22098382976191,0.274983806873794,0.271099753606183,metachronal wave
0.153691048905928,0.151238836532064,0.123177117659756,0.209429904751124,0.164958004156242,metachronal wave
0.0768759604240722,0.93853950229538,0.111993401407762,0.214936896618288,0.323239556026345,metachronal wave
0.125657012081959,0.304477717687818,0.265970411830244,0.278815113090098,0.19669675045412,metachronal wave
0.181451137063364,0.136788637657706,0.0828567031287916,0.170351657544066,0.165196257255151,metachronal wave
0.108849801313752,0.229865851387769,0.0736832497675439,0.113262233308722,0.159906182187944,metachronal wave
0.199846173338285,0.144150097199397,0.250538111599414,0.244277581193355,0.212600249609131,metachronal wave
0.152056513421731,0.0696862440784001,0.120396166650977,0.0439871782532996,0.204988856593737,metachronal wave
0.437339695775211,0.312681807513449,0.172120996947413,0.999003907101718,0.18366327317139,metachronal wave
0.184007190305212,0.243352257573209,0.183096711611247,0.126163879876329,0.0166433713703501,metachronal wave
0.11968523870877,0.0700829686578495,0.0720800931861393,0.225295474539362,0.171123685399092,metachronal wave
0.202679091421037,0.224440685044361,0.183663739013276,0.200349760438469,0.188335307802,metachronal wave
0.207908107255469,0.157408025110446,0.236492637967721,0.027488301135619,0.132959418137905,metachronal wave
0.231626946430222,0.182130967431043,0.272223172097381,0.17212353624924,0.155756098806342,metachronal wave
0.164680182067786,0.0263871055802654,0.311163632502339,0.0802341332902365,0.144221030260103,metachronal wave
0.275213292279364,0.313339060130562,0.212763540166577,0.0138684809282918,0.263801114220901,metachronal wave
0.170271595116792,0.0426157828802073,0.117964661167707,0.0235343191848432,0.171657831867018,metachronal wave
0.0598034700868384,0.131305403618024,0.0688946093052821,0.303734140672793,0.120518619136538,metachronal wave
0.148190840372344,0.223024071274062,0.0565054939575043,0.988462431280803,0.133323989810697,metachronal wave
0.220697675816209,0.437116168988454,0.0932221623952498,0.970627591500077,0.165795632517405,metachronal wave
0.16892938042615,0.194194771104939,0.177411299878417,0.191425332982419,0.14782782220907,metachronal wave
0.192011430047331,0.154287039654815,0.265265053746746,0.221993086942911,0.377091100600598,metachronal wave
0.193992594870945,0.289052806683013,0.21604980257021,0.180773334638377,0.00313873425092704,metachronal wave
0.962112868908987,0.160045713929552,0.12120804625787,0.274584283974645,0.266183298763658,metachronal wave
0.0201219819317111,0.264289474649318,0.150928930701315,0.229769297468427,0.865661425035268,metachronal wave
0.129901389095373,0.101433548628471,0.977895944956976,0.305468160957399,0.175884766968517,metachronal wave
0.227812315818702,0.219120652990493,0.188742849994498,0.00873298204250284,0.981041965005685,metachronal wave
0.00329858038540573,0.206682680649648,0.245029029653734,0.0206107539202759,0.176569521199235,metachronal wave
0.221996309191246,0.0902389689703856,0.172602742199639,0.123684532798225,0.277295939643708,metachronal wave
0.246962373043551,0.163158410921502,0.0737172333873655,0.198318841391785,0.540754815367806,metachronal wave
0.16125300977634,0.220002649547862,0.795217412332179,0.181071991665839,0.913606141487593,metachronal wave
0.397067694785413,0.0844594719705983,0.229798431669843,0.226447815803301,0.19554997459581,metachronal wave
0.0321850852563999,0.164270459428932,0.342725917842553,0.305573117754429,0.156146395053252,metachronal wave
0.190220857712726,0.236345998327071,0.277750340657243,0.146941167537511,0.108442468215127,metachronal wave
0.256402507077023,0.257363926349534,0.15199212823879,0.0912282423874444,0.182097329357053,metachronal wave
0.235129819799824,0.209791919384397,0.187930206485498,0.226135768861247,0.0516668133122196,metachronal wave
0.356961642345398,0.296538489416402,0.304142475969483,0.239721266142326,0.217332009539492,metachronal wave
0.99081071438162,0.188137619454972,0.986183279897675,0.358888889485462,0.38518100545575,metachronal wave
0.0100767984538931,0.988476887775723,0.148348719710771,0.983748768102914,0.160132400792842,metachronal wave
0.137152228950949,0.050656237178967,0.175060604411243,0.118382282229091,0.174012783160698,metachronal wave
0.783293556321378,0.220403969436057,0.18882799707883,0.0127769436883625,0.281385218164953,metachronal wave
0.291531726244188,0.18972557090111,0.149102970190462,0.233271892621517,0.171230907960682,metachronal wave
0.0817250914019637,0.207756651723125,0.220250540131112,0.0744996176642433,0.205580195883498,metachronal wave
0.182040520296875,0.143992350063149,0.114928325583898,0.163701117229171,0.0680289512124521,metachronal wave
0.118060409426015,0.161580001092494,0.0896041942998803,0.231650985640851,0.0798526824858741,metachronal wave
0.13294449967759,0.126934154289311,0.244853426626249,0.234660236148444,0.323001562037079,metachronal wave
0.200273793017739,0.232886776842904,0.17164720208417,0.306447935185563,0.274716648996209,metachronal wave
0.166318870439019,0.20798253298027,0.904530973820613,0.093465642806908,0.0131750702886582,metachronal wave
0.0492663941326187,0.95535998942153,0.395132020572227,0.0382274773742342,0.0681356854305004,metachronal wave
0.205850017898449,0.0953631801165575,0.10840170356262,0.27444981437081,0.234630075800363,metachronal wave
0.181290283773262,0.542133478136903,0.137822843587918,0.243461523343287,0.114138130589568,metachronal wave
0.15935362204758,0.199692946944237,0.143099509692877,0.206528261502766,0.0219776874082003,metachronal wave
0.167925919939746,0.0515673478295884,0.0937967671624433,0.202925618146852,0.231852536643528,metachronal wave
0.0821462957075468,0.125811588810881,0.164383912398858,0.955182490335732,0.0853615985385136,metachronal wave
0.0549251273401134,0.0671064089186098,0.112079508340652,0.149939435895775,0.273642089636496,metachronal wave
0.101791782728211,0.203430102205918,0.126299444397824,0.433191617266834,0.257420350310652,metachronal wave
0.206849401830515,0.241842688792818,0.155197792997555,0.109984759521694,0.15984589707529,metachronal wave
0.193087974002793,0.104770636489506,0.217957263838283,0.094102050887443,0.315798378828584,metachronal wave
0.257587233912442,0.304306939390621,0.156281739112243,0.106221773713084,0.0678215528735923,metachronal wave
0.150206369502863,0.206936473069341,0.072372777784343,0.183408273508198,0.162238215612096,metachronal wave
0.0800943164952378,0.999174863968888,0.62299694914755,0.158623975206253,0.0982112601837138,metachronal wave
0.157001201976394,0.10287411027205,0.154332840126852,0.335648619939997,0.142728633136383,metachronal wave
0.246536115786936,0.42709576572473,0.122601189396095,0.261578114978965,0.167540375434256,metachronal wave
0.271757410393026,0.115320447950064,0.17483710184208,0.153050732326525,0.144237827925123,metachronal wave
0.101683042751189,0.279473018936237,0.991331155149246,0.244278286474665,0.0438980986311097,metachronal wave
0.0243014639302904,0.134660694658197,0.260492076679789,0.000220668542941413,0.165219534441267,metachronal wave
0.177588167283708,0.443967392389833,0.153917269017771,0.0939827636924188,0.240984787718965,metachronal wave
0.181453369355333,0.335541796647921,0.175755435260866,0.0322109615208868,0.0674845718115726,metachronal wave
0.898364964428857,0.00480970066201508,0.940446234633101,0.165601598037836,0.188862071644079,metachronal wave
0.0156902389841374,0.793432911777966,0.108360233193724,0.0810686700563349,0.231865753065347,metachronal wave
0.24703077579231,0.139842053976535,0.0250655487832987,0.12426435141493,0.279769319953093,metachronal wave
0.102316508049844,0.254559270273121,0.276333654424593,0.119958905513647,0.0880891607219241,metachronal wave
0.224735470796852,0.926855305947952,0.162658444711658,0.15300168303276,0.137081249046135,metachronal wave
0.0908622941982933,0.187776719973071,0.273767099063817,0.266540573282717,0.204116852715583,metachronal wave
0.876531202846495,0.161712374908794,0.174651213418677,0.211879270113765,0.0414245720995965,metachronal wave
0.281020907305552,0.15464452598358,0.21715151726856,0.0662329398835559,0.191420996096258,metachronal wave
0.195739956850045,0.00970415351361418,0.167638756920965,0.108101620737258,0.240814251334301,metachronal wave
0.241157536156655,0.0990409781422379,0.195482436333592,0.261509170352194,0.18091189988941,metachronal wave
0.133949657376096,0.384930149178544,0.0327142485651798,0.288640738750364,0.144376128328478,metachronal wave
0.312834588156704,0.311691110587059,0.308221722575619,0.292110197030925,0.295239100794718,metachronal wave
0.228912611784758,0.184212359495603,0.228863982204731,0.0938593112361998,0.0565926951754457,metachronal wave
0.168273460609714,0.227329927259924,0.191015957399478,0.202138221247451,0.220858781283339,metachronal wave
0.159660316211557,0.159137997683353,0.197070596633732,0.173941628483746,0.175151350833364,metachronal wave
0.179865681666745,0.308267457072911,0.236431798952573,0.340905111289669,0.314216425835324,metachronal wave
0.228604993677973,0.989014125203076,0.154502352072057,0.0681779080101568,0.255772614004334,metachronal wave
0.295272239711487,0.218483126948945,0.260133533219056,0.171269594546063,0.279770132655958,metachronal wave
0.365348901773878,0.153949611015353,0.191359859021861,0.276980629489033,0.151920547727828,metachronal wave
0.0838596991343406,0.152088876606838,0.0228931823169002,0.298979889743622,0.190499787538842,metachronal wave
0.136052810799225,0.110545576375332,0.131223108993913,0.998985047560835,0.140165295270769,metachronal wave
0.23239216776967,0.961313203233671,0.210397096046954,0.954364382530525,0.192902011715125,metachronal wave
0.89793750341483,0.253108418557187,0.186381308231437,0.243654875543448,0.0879562936096503,metachronal wave
0.182700305208108,0.316621874959914,0.0412804089658991,0.0502713129238696,0.00803894335137528,metachronal wave
0.101864840829089,0.362403160456475,0.216771202513394,0.235380044836484,0.982070255730299,metachronal wave
0.277684113036185,0.917111065105231,0.0154029784194469,0.807282460285545,0.117735203665794,metachronal wave
0.94927140659432,0.986091565037489,0.216137484670545,0.0985911194727222,0.114075833382467,metachronal wave
0.179736494137851,0.122154799736827,0.952843420670446,0.167854329723792,0.234245328858428,metachronal wave
0.159370547420716,0.159859913643659,0.342007098225638,0.476774139437663,0.0888625618867357,metachronal wave
0.114873450894958,0.0856978522220813,0.000669156759441242,0.207021377416475,0.356521779588111,metachronal wave
0.416985878073645,0.223708718176179,0.157268917513603,0.141549122055994,0.0276095012312785,metachronal wave
0.185519882439431,0.00875163972064776,0.258110751190573,0.402456622873986,0.227944945362287,metachronal wave
0.274959621017301,0.307599382669048,0.988024894963731,0.936507659844304,0.0335132771562691,metachronal wave
0.21010015919622,0.247495004290997,0.268557131567926,0.0333084035165345,0.147307384727655,metachronal wave
0.00076203345908494,0.201213690359968,0.169510693100977,0.186209112188349,0.187916907693793,metachronal wave
0.240757406010012,0.103030551109774,0.356272500971358,0.241780470134983,0.131559122056468,metachronal wave
0.187155080533624,0.247091400663227,0.167052059903319,0.231917290909928,0.254512029880078,metachronal wave
0.0261624652034104,0.11251011071475,0.145815282139252,0.141018571011387,0.211847711515204,metachronal wave
0.106195351140645,0.198745084350069,0.129372139722555,0.110811147371504,0.320821638106899,metachronal wave
0.874305181322101,0.343722488796535,0.348925630585306,0.0999506296854976,0.164336818743612,metachronal wave
0.145880755651272,0.136700644655748,0.182299223811045,0.159599490769296,0.178513824511372,metachronal wave
0.526351268048171,0.163277756323945,0.0708558203613699,0.159675803642805,0.319584130327734,metachronal wave
0.228650634262883,0.199134843981976,0.204562831057765,0.168144312883421,0.962893789329138,metachronal wave
0.077033079592022,0.288261906826281,0.0722784698326813,0.255090634995634,0.151929695533673,metachronal wave
0.935285178751194,0.122942363977059,0.281893918949544,0.357743727860675,0.15642495389753,metachronal wave
0.148098552219933,0.299851994085164,0.173359496468975,0.206442152116223,0.199089695560803,metachronal wave
0.184358519500967,0.127699395310419,0.141192850489989,0.0991957803643696,0.153127928925785,metachronal wave
0.177442592040216,0.321261094192163,0.288455919056792,0.0638745851669204,0.179537177767978,metachronal wave
0.231147474416516,0.162904533717822,0.259306813971913,0.104151141201519,0.105847177001451,metachronal wave
0.263075923009444,0.0753699132646482,0.167184280529632,0.322954064934913,0.220639068035163,metachronal wave
0.000661367625917818,0.211863715593513,0.19282642320429,0.0354021535918304,0.372972952455606,metachronal wave
0.0290219871866815,0.130647884614559,0.344227092164702,0.983743894416296,0.228105330870923,metachronal wave
0.304566222135806,0.180935597518645,0.1303011335369,0.126288844410925,0.131692065795764,metachronal wave
0.273597095016064,0.0538809571085846,0.136861878128597,0.142889856789488,0.0203458884721405,metachronal wave
0.253169474458235,0.133038629446403,0.216448055889355,0.145256308772632,0.286197688229996,metachronal wave
0.298403110189648,0.0819227399323095,0.791495169166526,0.116995368895625,0.0675234709701627,metachronal wave
0.133602541038325,0.00539064661321867,0.97129142327881,0.0293981242669201,0.309783279645059,metachronal wave
0.243257308913995,0.246237183079845,0.41032501652958,0.0300567179215025,0.126755108990012,metachronal wave
0.863606172896951,0.143418337820783,0.2704086899251,0.441464212796416,0.139644886027745,metachronal wave
0.248072393341376,0.200474245273901,0.299732021071365,0.0180917245780017,0.257771013439979,metachronal wave
0.279003211418189,0.184029665010369,0.00827250405673084,0.212155751944722,0.140553827428945,metachronal wave
0.0837684430992925,0.0907057565706672,0.115336081909233,0.288182964564868,0.09678073393914,metachronal wave
0.191902033043332,0.118614336981616,0.235955491822336,0.111280620949526,0.318547949456288,metachronal wave
0.138972946973482,0.205401770311463,0.0920191774906642,0.202378069606904,0.999940075820293,metachronal wave
0.335497163669541,0.233963295893879,0.197012070548426,0.129231111091973,0.228192259494371,metachronal wave
0.138216690838922,0.171533958264072,0.267965596034164,0.212493159146506,0.195840137592497,metachronal wave
0.335885196773771,0.237665388750111,0.03817261614236,0.247996884518145,0.249720983518537,metachronal wave
0.184657098621652,0.0246430390156525,0.860788254467858,0.176193922520523,0.169352768597858,metachronal wave
0.21369542077873,0.216159337608967,0.125155644834948,0.19437717763779,0.413748465696542,metachronal wave
0.0761305525704086,0.215079013294588,0.0888614973969184,0.218828293344917,0.1687781874921,metachronal wave
0.187160399726583,0.15154680291453,0.244743875743177,0.187234977212824,0.304773549765047,metachronal wave
0.075827334363572,0.484115290376496,0.00326326260976777,0.0687684810910388,0.191785474866743,metachronal wave
0.233386972223895,0.0693333665344065,0.364219402450943,0.147847914313104,0.106287224623741,metachronal wave
0.229408691366708,0.22757134159179,0.2521198831654,0.262044813492712,0.182882115448853,metachronal wave
0.190917261284631,0.363970708867692,0.241791481770014,0.291817465219934,0.262488605237346,metachronal wave
0.181367966948842,0.261488012459904,0.137700901141582,0.17585935708501,0.136656906494895,metachronal wave
0.175476025129216,0.168833421621611,0.0578026015180425,0.226214992692641,0.0422153363095391,metachronal wave
0.145344023914291,0.0181052318522707,0.158770295737686,0.317324765077398,0.178056611860056,metachronal wave
0.157398900342389,0.0169029768740454,0.282469615228969,0.263081649720716,0.924532708177212,metachronal wave
0.136460665705878,0.997009251442811,0.265233250334617,0.0897796508719897,0.0853516363704376,metachronal wave
0.0183320411309409,0.0760106846825959,0.165429384296259,0.266854047062829,0.33370927452596,metachronal wave
0.295468639955638,0.299822853522948,0.104155232444889,0.120366851275028,0.345217872778668,metachronal wave
0.222206111753603,0.238049701878234,0.974253124533765,0.295799926203653,0.243078233788868,metachronal wave
0.979494438558101,0.0199370823799474,0.995111399575339,0.321904099044546,0.119828717394872,metachronal wave
0.995344867870507,0.179085237998242,0.0549067150403857,0.249416866626181,0.26519828688996,metachronal wave
0.172119904146661,0.226877365691218,0.106467674753971,0.244347496386033,0.2028936437145,metachronal wave
0.0862416237900066,0.203719565357597,0.919924932052417,0.0150846054111472,0.0974939374797872,metachronal wave
0.1738894108196,0.106497979965238,0.161701545814694,0.167436018256191,0.112849842393621,metachronal wave
0.216321378004521,0.189865167292912,0.192533239852307,0.19415853634565,0.049729763484107,metachronal wave
0.22850090693299,0.159509721451241,0.120504645177732,0.0296013210314029,0.276573652794523,metachronal wave
0.102994491602464,0.223715489560472,0.290649177472609,0.18521661484171,0.165900307657953,metachronal wave
0.336180728053856,0.185094861540288,0.341544337027949,0.0505396693512438,0.220367017365583,metachronal wave
0.114128778860522,0.212970267103283,0.110042367612301,0.98389453842051,0.242657009419046,metachronal wave
0.231490473809799,0.359496736097022,0.182800076908454,0.187806513981626,0.220705241601809,metachronal wave
0.191724126839744,0.289212737976224,0.711940023705769,0.153602160719077,0.180401597936611,metachronal wave
0.251947523162165,0.171316895733426,0.149750567524037,0.265070878751497,0.183530970461696,metachronal wave
0.2270645843571,0.263235799145789,0.273010615545632,0.107856349010281,0.264106167603874,metachronal wave
0.152723060621675,0.204988046145652,0.0600919104724103,0.93674930275613,0.997974760829596,metachronal wave
0.958864098456914,0.0884263252518567,0.167420795095651,0.154006335154547,0.200826438771249,metachronal wave
0.238578369893364,0.328054005531219,0.0412544781946267,0.202151866480312,0.364242096121784,metachronal wave
0.327553650046006,0.0661944842018394,0.0586836060307131,0.231517226054611,0.130735735464578,metachronal wave
0.104119046144564,0.229490372011551,0.351238853624777,0.150114660304917,0.971853616768375,metachronal wave
0.157832815866886,0.0448352081187668,0.357161279082112,0.118710019054958,0.207861321947844,metachronal wave
0.164813270686941,0.267526099294963,0.187234468135823,0.297441962864556,0.231680489398877,metachronal wave
0.249401742366105,0.263632465352038,0.217488928536436,0.222066973214683,0.200818710216579,metachronal wave
0.114121814610252,0.256785262576174,0.0534498791683514,0.126412348029347,0.0787780677883437,metachronal wave
0.112442011819729,0.170479166774119,0.552482860984885,0.127033889099649,0.219939548931156,metachronal wave
0.0878890501150963,0.31705757543883,0.209424332397047,0.229227214561504,0.253313518465967,metachronal wave
0.293924165912566,0.0480322969407859,0.23656289654106,0.121123658875074,0.281397426486038,metachronal wave
0.132562372328253,0.368750139583564,0.168417035516611,0.179329049630785,0.207770278305483,metachronal wave
0.21164597011251,0.256071424404174,0.326149272062857,0.190970043557731,0.131465960593439,metachronal wave
0.316743995661614,0.180200671872524,0.198433088729417,0.196536129359997,0.293730933967153,metachronal wave
0.164629834980394,0.180606141537801,0.185642567496199,0.28340474755005,0.28730666159865,metachronal wave
0.290241459136772,0.176219955478431,0.276239735620436,0.179401672576963,0.328232217986911,metachronal wave
0.0329309079288757,0.981620597582508,0.372810610574642,0.0808057834159186,0.056865088230628,metachronal wave
0.962745510905211,0.100214585982229,0.230090817659239,0.0659072370419106,0.287836173799921,metachronal wave
0.972615190888532,0.239523140820519,0.162318049859358,0.201360548316811,0.199975380269958,metachronal wave
0.246976314254412,0.968075382828615,0.287390134737922,0.104630115158984,0.13264072432486,metachronal wave
0.233228881720207,0.156633734058397,0.176066018796108,0.287513232827454,0.269451111034907,metachronal wave
0.951523689090271,0.183578241716218,0.362633055342594,0.367004615499816,0.177082484487965,metachronal wave
0.279285019149532,0.293521516041645,0.108223516705662,0.0805919218719024,0.271083036245444,metachronal wave
0.0320067800951365,0.0550591399810622,0.119379173850709,0.173888983314761,0.295984976947466,metachronal wave
0.0991536562748437,0.259900747911004,0.297674253621888,0.204502996666988,0.164958467316499,metachronal wave
0.151021485921225,0.149898096469955,0.298904751311249,0.171940604994422,0.133934205354443,metachronal wave
0.97579984238973,0.14314371477873,0.235034146484546,0.0381358358245369,0.272015923578164,metachronal wave
0.995978265764135,0.255247436988365,0.21590317329344,0.0934492206286818,0.210273193926924,metachronal wave
0.179197676522516,0.161877322003885,0.30972742507359,0.691064089112195,0.102713484549231,metachronal wave
0.292408312876463,0.295820363411305,0.157256409184476,0.0659788688209607,0.972538784802531,metachronal wave
0.372230761607009,0.116962977747839,0.131885236695901,0.339006675933315,0.277500962519972,metachronal wave
0.173313302925211,0.404149460236458,0.30974081709599,0.111163588967387,0.222330615844716,metachronal wave
0.622615873734246,0.282485785935869,0.0488530839153812,0.0825005636726942,0.334731589456601,metachronal wave
0.186237785068151,0.270250398510927,0.102467481244719,0.128706938896808,0.178732554131721,metachronal wave
0.172021801665513,0.214232821220196,0.269663517586317,0.932426500917035,0.252740455383892,metachronal wave
0.969390138323015,0.955415453448432,0.231936168558468,0.104608850026601,0.221203794106443,metachronal wave
0.25371703254159,0.290197858407381,0.257397312662873,0.133193153451384,0.122348840556536,metachronal wave
0.431285794849364,0.0650910711296932,0.0741372329066649,0.257146573912955,0.376477672523772,metachronal wave
0.178264569116453,0.248351812532784,0.277768151249646,0.502784328084375,0.311589154678675,metachronal wave
0.163452007607142,0.175367939471249,0.945253650128738,0.170497218874194,0.0838975773626739,metachronal wave
0.208273813614586,0.292567831757241,0.153959781646881,0.229051976897068,0.139026306123122,metachronal wave
0.132921108334054,0.1823462444502,0.274046770028335,0.203464582925315,0.258051999734636,metachronal wave
0.291903587789606,0.0976471786721816,0.1416591299771,0.44524525484239,0.223664631536595,metachronal wave
0.290562245847831,0.0375244992519371,0.147603453085774,0.972701698063376,0.0758391974730894,metachronal wave
0.132980884250086,0.221962350533833,0.13681340340398,0.127262970790861,0.0245419543061625,metachronal wave
0.0829924667285644,0.159244105087103,0.219607013931239,0.272053000518632,0.284756096834091,metachronal wave
0.213010323800704,0.291029725915824,0.148619553913912,0.0607306617184096,0.248998573728618,metachronal wave
0.167305568728931,0.934763772894504,0.201479733905825,0.241901230276709,0.168540784804916,metachronal wave
0.263984209403469,0.289316180690246,0.196944293423016,0.273361369570083,0.153719489088363,metachronal wave
0.373739842674362,0.306119866021004,0.244230715159423,0.00359667429848535,0.20303281363811,metachronal wave
0.151273344373448,0.925149370163562,0.890675469262454,0.247390190951264,0.232346823946526,metachronal wave
0.1692281164049,0.174739271839182,0.200668294824367,0.176987479516811,0.0393088295132784,metachronal wave
0.394831732167874,0.170509314667609,0.103505978058203,0.150007167581293,0.312429025482859,metachronal wave
0.264077044198063,0.151414962180872,0.303879730597399,0.09916218956906,0.272613176619274,metachronal wave
0.235380562976639,0.384043380175808,0.280812637704909,0.20684991720435,0.172214060555214,metachronal wave
0.0987689190719922,0.0494560189574849,0.281795652448401,0.242770423131446,0.139012820764198,metachronal wave
0.0680690465859138,0.0586084492379756,0.0749305875920754,0.32095092993613,0.132114055002312,metachronal wave
0.185960599788449,0.159685777198699,0.187626223140632,0.361508345134753,0.972293765232556,metachronal wave
0.257459641776467,0.0968041636365417,0.33034453264577,0.293658543028467,0.321092588413248,metachronal wave
0.275853010495973,0.44024631239317,0.0617112656215833,0.0161713465976235,0.0521658169224995,metachronal wave
0.279193629527045,0.128174214578313,0.18982923803716,0.193915581015288,0.0496703241829746,metachronal wave
0.16476842822516,0.351872723026732,0.237549083970508,0.3247544051542,0.261155957253616,metachronal wave
0.214521556519809,0.144478307351405,0.161423660559228,0.140261417811754,0.0576194475849104,metachronal wave
0.268551001195111,0.0848999121082957,0.39233420082367,0.191765739716295,0.032468859067748,metachronal wave
0.153794121371894,0.230070361777167,0.457150959568039,0.29359199066262,0.233335379349976,metachronal wave
0.183414945054028,0.168991541046544,0.117967229807855,0.196670970104353,0.0971763530774668,metachronal wave
0.258932969313511,0.0911296440382019,0.278996169770489,0.291684003145449,0.0520902306328441,metachronal wave
0.122808394847266,0.234549354561664,0.0121842590068067,0.73606019577846,0.0793913608252844,metachronal wave
0.17379054138883,0.102402439608581,0.192673831851491,0.0749065515402455,0.1647694945684,metachronal wave
0.211885553731677,0.331720431426274,0.118760819100201,0.112428377289582,0.359199695036689,metachronal wave
0.189843133290789,0.0400445186204485,0.0951734671462868,0.142781898169369,0.120401756799874,metachronal wave
0.125314067848134,0.925625739492634,0.250483318354084,0.134054659222223,0.226840326525632,metachronal wave
0.161592381259757,0.172202292110172,0.0107132039522003,0.0177909535494667,0.247538683365232,metachronal wave
0.205288120158886,0.156736331803403,0.067205089623311,0.175151812200957,0.400026315818831,metachronal wave
0.0779960333884608,0.869616792748838,0.179594080717786,0.303622103077574,0.212296411005847,metachronal wave
0.160472039408231,0.145025475938478,0.196857309247433,0.248481562100984,0.242843307141329,metachronal wave
0.245977545817994,0.191258619514374,0.984878030968252,0.239045637785448,0.175545248105766,metachronal wave
0.125077196265422,0.0976428352055501,0.184519217688402,0.188118455531513,0.185825049651865,metachronal wave
0.0672761875311716,0.136301439507262,0.167818020623804,0.20106775805255,0.13938817121137,metachronal wave
0.144383366563907,0.0441065887121939,0.186875601332564,0.871752336582922,0.246732105266385,metachronal wave
0.185763107982277,0.970743636639555,0.977867582479915,0.284912955890417,0.262421183419587,metachronal wave
0.0635144711920864,0.133293635753879,0.21920426723318,0.363592809794588,0.245891653150048,metachronal wave
0.0260546843811553,0.326120363473081,0.1302153998066,0.227847383567984,0.137226236324773,metachronal wave
0.0671962266276155,0.178752291878916,0.148593132143364,0.279259472223672,0.176998160092478,metachronal wave
0.275403062703676,0.163557353046766,0.158757338637767,0.297523620799076,0.0936678125177041,metachronal wave
0.0678243497383837,0.364748056290882,0.060746958339546,0.24686915037581,0.00187935686561617,metachronal wave
0.257532997496843,0.171826426252923,0.945676997957299,0.217193860516243,0.104148519817006,metachronal wave
0.132934699978246,0.108581086397153,0.225815034455315,0.202064252569002,0.201723372811415,metachronal wave
0.173976156169161,0.095554697276484,0.0983971353339576,0.31080366899146,0.18290466886358,metachronal wave
0.995408669920321,0.287246453906687,0.253631182790423,0.19437871795929,0.116092871181338,metachronal wave
0.966006380042877,0.360470105804207,0.0494728132764284,0.111356725090617,0.989063106713318,metachronal wave
0.273612292942755,0.0915641428042454,0.0654698718305656,0.221722598249355,0.111330267021596,metachronal wave
0.0724082080078325,0.944788073950544,0.122587514907436,0.186829150476413,0.083461546525138,metachronal wave
0.164041871755396,0.0193788329734581,0.980898741348027,0.284968901516181,0.0657378893565854,metachronal wave
0.148673470078829,0.13796752151823,0.109139687301103,0.0927492357890404,0.242259069027221,metachronal wave
0.270573365036884,0.0231186044154336,0.295982652649456,0.412445866023434,0.206591357754434,metachronal wave
0.283183650700599,0.183328107871632,0.194594624275265,0.320100461079496,0.238307128249976,metachronal wave
0.0912202597589357,0.155160474126195,0.246368138854555,0.175925925638887,0.9416001299973,metachronal wave
0.0745613154633743,0.169302462594181,0.116887044054409,0.0725862775647174,0.153991748673793,metachronal wave
0.171390145760707,0.283106916424516,0.0616892617468106,0.128260879019624,0.997260158388751,metachronal wave
0.161642897775461,0.136817327186235,0.0698084347039637,0.160829782687143,0.155776481392924,metachronal wave
0.218725828490891,0.0388169228430295,0.0844389078895494,0.131759739819353,0.400187908175844,metachronal wave
0.186736026432314,0.266666821894381,0.296719540387893,0.14482847210913,0.628077367073175,metachronal wave
0.103661085697494,0.23787299874107,0.949534708567529,0.191911737189365,0.0688644054636418,metachronal wave
0.263724762816372,0.0469503443966075,0.120915732786324,0.259915007542221,0.248985443004279,metachronal wave
0.136823799443452,0.959185469961087,0.239654101136929,0.251878850739809,0.05746418103866,metachronal wave
0.204557389466726,0.130500444324619,0.238317447628901,0.0898210859964981,0.11587738230132,metachronal wave
0.148099812970156,0.208153863802959,0.15473498230229,0.219330831403779,0.192133794402082,metachronal wave
0.244364941305022,0.159695584788195,0.0949916631415271,0.279364301806632,0.308903625443745,metachronal wave
0.116476791376279,0.12987209007306,0.118194465147978,0.239011344556954,0.278682588745192,metachronal wave
0.0416506880978207,0.123764077244946,0.122260812298191,0.0420490818776938,0.194254313827777,metachronal wave
0.125321919723554,0.188396705233646,0.201630975401894,0.816573080979634,0.0428269561355452,metachronal wave
0.233685248387497,0.251223606755364,0.205241714995727,0.0206437939248276,0.050094619044928,metachronal wave
0.170786514294042,0.418366324028851,0.152354980781857,0.275714959135695,0.0425892462738664,metachronal wave
0.29734430675141,0.224625830749365,0.10804253713849,0.222726894434774,0.0738299892480225,metachronal wave
0.28156351237818,0.208343709512862,0.00854351226721893,0.214343027637839,0.161243462063769,metachronal wave
0.118329072406559,0.212397067793158,0.0444395788157046,0.0220628322405291,0.397122078923701,metachronal wave
0.0610387564296802,0.216175436394586,0.263022598428214,0.191367232727463,0.320541929795422,metachronal wave
0.14424199118969,0.148412450878919,0.042128202064765,0.10156841570748,0.0393697446153887,metachronal wave
0.242712019193337,0.243069217563173,0.154637788146249,0.167969963223614,0.166516793082839,metachronal wave
0.234584489445194,0.0564926272232013,0.423453809875629,0.263664965642302,0.128012648492516,metachronal wave
